SNOW_COMPACT			1.0		4.0		0.01     10.0	3100	3100	3200	028 028	028		0.5 	 5.0	wheel_spin_snow				wheel_spin_snow				wheel_fric_snow_loose		 1.0	 5.0	wheel_fric_snow_loose		wheel_fric_snow_loose		wheel_fric_snow_loose		wheel_fric_snow_LOD			 0.2	 2.0 	 0.2	 0.6	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
GRAVEL					1.0		4.0	    0.01     10.0	3011	3015	3200	115 115	115		0.5 	 4.0    wheel_spin_sand 			wheel_spin_sand			    wheel_fric_gravel_Tank		 2.5	15.0    wheel_fric_gravel			wheel_fric_gravel			wheel_fric_gravel_Tank		wheel_fric_gravel_LOD		 1.0	22.0	 0.10	 5.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
GRAVEL_DEEP				1.0		4.0	    0.01     10.0	3011	3015	3200	115 115	115		0.5 	 4.0    wheel_spin_sand 			wheel_spin_sand			    wheel_fric_gravel_Tank		 2.5	15.0    wheel_fric_gravel			wheel_fric_gravel			wheel_fric_gravel_Tank		wheel_fric_gravel_LOD		 1.0	22.0	 0.10	 5.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
DIRT_DRY				1.0		4.0	    0.01     10.0	3011	3015	3200	115 115	115		0.5		 4.0    wheel_spin_sand 			wheel_spin_sand				wheel_fric_hard_tank		 2.5	15.0	wheel_fric_sand   			wheel_fric_sand_Bike		wheel_fric_sand_Tank		wheel_fric_sand_LOD			 1.0	20.0     0.10	 5.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
MUD_SOFT				1.0		4.0	    0.01     10.0	3011	3015	3200	115 115	115		0.5 	 7.0    wheel_spin_mud				wheel_spin_mud				-							 0.05	 4.0	wheel_decal_mud				wheel_decal_mud_Bike		wheel_decal_mud_Tank		wheel_decal_mud				 1.0	13.0     0.10	 5.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
MUD_DEEP				1.0		4.0	    0.01     10.0	3017	3017	3200	93  84	75		0.5 	 7.0    wheel_spin_mud				wheel_spin_mud				-							 0.05	 4.0	wheel_decal_mud				wheel_decal_mud_Bike		wheel_decal_mud_Tank		wheel_decal_mud				 1.0	13.0     0.10	 5.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
MUD_UNDERWATER			1.0		4.0		0.01     10.0	3011	3015	3200	115 115	115		0.5 	 7.0    wheel_spin_mud				wheel_spin_mud				-							 1.0	10.0	-							-							-							-							 1.2	11.0    -1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CLAY					1.0		4.0		0.01     10.0	3011	3015	3200	115 115	115		0.5		 3.5    wheel_spin_sand 			wheel_spin_sand				wheel_fric_sand_Tank		 2.5	15.0	wheel_fric_sand   			wheel_fric_sand_Bike		wheel_fric_sand_Tank		wheel_fric_sand_LOD			 1.3	15.0     0.10	 5.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
GRASS					1.0		4.0    800.0   1100.0	3011	3015	3200	114 096	077		2.0		 4.0	wheel_spin_grass 			wheel_spin_grass			wheel_spin_grass			 1.5	 7.0	wheel_fric_grass			wheel_fric_grass_Bike		wheel_fric_grass_Tank		wheel_fric_grass_LOD		 0.5	18.0	 0.10	 5.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
GRASS_SHORT				1.0		4.0    800.0   1100.0	3011	3015	3200	114 096	077		2.0		 4.0	wheel_spin_grass 			wheel_spin_grass			wheel_spin_grass			 1.5	 7.0	wheel_fric_grass			wheel_fric_grass_Bike		wheel_fric_grass_Tank		wheel_fric_grass_LOD		 0.5	18.0	 0.10	 5.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
HAY						1.0		4.0    150.0    300.0	3011	3015	3200	114 096	077		0.5		 6.0	wheel_spin_grass			wheel_spin_sandWet			-							 1.5	 2.0	-							wheel_fric_grass_Bike		wheel_fric_grass_Tank		wheel_fric_grass_LOD		 3.2	11.0	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
BUSHES					3.0		7.0		-1.0	-1.0	3011	3015	3200	114 096	077		0.5	     3.0	wheel_spin_leaves			wheel_fric_leaves_Tank		-							 1.0	 5.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
TREE_BARK				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		1.0 	 2.0	wheel_spin_leaves			wheel_spin_leaves			-							 1.0	 8.0    wheel_fric_leaves_Bike		wheel_fric_leaves_Bike		wheel_fric_leaves_Tank		-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LEAVES					-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		1.0 	 2.0	wheel_spin_leaves			wheel_spin_leaves			wheel_fric_leaves_Tank		 1.0	 8.0    wheel_fric_leaves_Bike		wheel_fric_leaves_Bike		wheel_fric_leaves_Tank		-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
METAL					3.0		7.0		-1.0	-1.0	3010	3010	3200	10  10	 10		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														                                            
WOOD					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
WOOD_DUSTY				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		 1.0	10.0	wheel_fric_hard_Dusty		wheel_fric_hard_Dusty_Bike	wheel_fric_hard_Dusty_Tank	wheel_fric_sand_LOD			 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
WOOD_SPLINTER			3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
CERAMIC					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.6		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CARPET_FABRIC			-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0	-1.0	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CARPET_FABRIC_DUSTY		-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							 1.0	10.0	wheel_fric_hard_Dusty		wheel_fric_hard_Dusty_Bike	wheel_fric_hard_Dusty_Tank	wheel_fric_sand_LOD			-1.0	-1.0	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PLASTIC					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PLASTIC_HOLLOW			3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
RUBBER					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LINOLEUM				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PLASTER_BRITTLE			3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CARDBOARD				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PAPER					-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
FOAM					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
FEATHERS				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
TVSCREEN				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
GLASS					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
GLASS_BULLETPROOF		3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																															
CAR_METAL				3.0		7.0		-1.0	-1.0	3010	3010	3200	 10  10	 10		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CAR_PLASTIC				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CAR_GLASS				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0

PUDDLE					3.0		7.0		10.0	300.0	3104	3104	3200	080 080	080		0.001	 0.5  	wheel_spin_water			wheel_decal_water_Bike_Deep	wheel_decal_water_Bike_Deep  0.002	 0.02	wheel_decal_water_Bike_Deep	wheel_decal_water_Bike_Deep	wheel_decal_water_Tank		wheel_decal_mud_Tank		 1.0  	18.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
LIQUID_WATER			3.0		7.0		10.0	300.0	3104	3104	3200	080 080	080		0.01	 1.8  	wheel_spin_water_deep		wheel_decal_water_Bike_Deep	wheel_decal_water_Bike_Deep  2.5	 5.5	wheel_decal_water_deep		wheel_decal_water_Bike_Deep	wheel_decal_water_Tank		wheel_decal_water_Tank		 1.0  	20.0  	 0.5	 3.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LIQUID_BLOOD			3.0		7.0		10.0	300.0	3100	3100	3200	50  0	0		0.0001	 5.0	wheel_spin_blood			wheel_spin_blood			wheel_decal_blood_Bike		 1.0	10.0	wheel_decal_blood			wheel_decal_blood_Bike		wheel_decal_blood_Bike		wheel_decal_blood			-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LIQUID_OIL				3.0		7.0		10.0	300.0	3101	3101	3200	40  35	50		-1.0	-1.0  	-							-							-							 1.0	10.0	wheel_decal_oil				wheel_decal_oil_Bike		wheel_decal_oil_Bike		wheel_decal_oil				-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LIQUID_PETROL			3.0		7.0		10.0	300.0	3102	3102	3200	40  37	34		-1.0	-1.0  	-							-							-							 1.0	10.0	wheel_decal_petrol			wheel_decal_petrol_Bike		wheel_decal_petrol_Bike		wheel_decal_petrol			-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LIQUID_MUD				3.0		7.0	     0.01	100.0	3016	3016	3200	93  84	75		0.0001	5.0	  	wheel_spin_mud				wheel_spin_mud				-							 1.0	10.0	wheel_decal_mud				wheel_decal_mud_Bike		wheel_decal_mud_Tank		wheel_decal_mud				 1.2	11.0    -1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
FRESH_MEAT				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
DRIED_MEAT				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
PED_HEAD				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PED_TORSO				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PED_LIMB				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PED_FOOT				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PED_CAPSULE				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
